Material Number,Plant,Doc Number,Item,Consign,Sched Line,Sched Quantity,Outstand Qty,Msg/ASN/Ship,Stat. Date,Delv. Date,Confirmed,Resch. Date,Ship To,Confirmation Comment,Buyer Email
3107909-01 ,0001,4501219159,00010, ,0001, 7.000 , 7.000 ,Not Auth - ASN,2009/05/29,2009/05/29,YES,2009/05/07, ,7 castings ,Isabelle.Tardif@pwc.ca
3107909-01 ,0001,4501219159,00010, ,0002, 3.000 , 3.000 ,Not Auth - ASN,2009/06/25,2009/06/25,YES, , ,3 castings ,Isabelle.Tardif@pwc.ca
3110870-01 ,0001,4501286493,00010, ,0002, 4.000 , 4.000 ,Not Auth - ASN,2009/04/22,2009/04/22,YES,2009/04/21, ,inv ,Isabelle.Tardif@pwc.ca
3110870-01 ,0001,4501286493,00010, ,0003, 2.000 , 2.000 ,Not Auth - ASN,2009/04/28,2009/04/28,YES, , ,inv ,Isabelle.Tardif@pwc.ca
3110870-01 ,0001,4501286493,00010, ,0004, 2.000 , 2.000 ,Not Auth - ASN,2009/05/27,2009/05/27,YES, , ,inv ,Isabelle.Tardif@pwc.ca
3110870-01 ,0001,4501286493,00010, ,0005, 4.000 , 4.000 ,Not Auth - ASN,2009/05/29,2009/05/29,YES,2009/05/27, ,inv ,Isabelle.Tardif@pwc.ca
3110870-01 ,0001,4501286493,00010, ,0006, 4.000 , 4.000 ,Not Auth - ASN,2009/06/26,2009/06/26,YES, , ,2 inv; wip ,Isabelle.Tardif@pwc.ca
3110870-01 ,0001,4501286493,00010, ,0007, 2.000 , 2.000 ,Not Auth - ASN,2009/06/30,2009/06/30,YES, , ,wip ,Isabelle.Tardif@pwc.ca
3110870-01 ,0001,4501286493,00010, ,0008, 2.000 , 2.000 ,Not Auth - ASN,2009/07/22,2009/07/22,YES,2009/07/22, ,wip ,Isabelle.Tardif@pwc.ca
3110870-01 ,0001,4501286493,00010, ,0013, 2.000 , 2.000 ,Not Auth - ASN,2009/08/13,2009/08/13,YES, , ,wip ,Isabelle.Tardif@pwc.ca
3110870-01 ,0001,4501286493,00010, ,0014, 2.000 , 2.000 ,Not Auth - ASN,2009/08/13,2009/08/13,YES, , ,wip ,Isabelle.Tardif@pwc.ca
3110870-01 ,0001,4501286493,00010, ,0015, 2.000 , 2.000 ,Not Auth - ASN,2009/08/27,2009/08/27,YES, , ,wip ,Isabelle.Tardif@pwc.ca
3110870-01 ,0001,4501286493,00010, ,0016, 2.000 , 2.000 ,Not Auth - ASN,2009/08/27,2009/08/27,YES, , ,wip ,Isabelle.Tardif@pwc.ca
3110870-01 ,0001,4501286493,00010, ,0018, 2.000 , 2.000 ,Not Auth - ASN,2009/09/21,2009/09/21,YES, , ,wip ,Isabelle.Tardif@pwc.ca
3110870-01 ,0001,4501286493,00010, ,0019, 2.000 , 2.000 ,Not Auth - ASN,2009/09/21,2009/09/21,YES, , ,wip ,Isabelle.Tardif@pwc.ca
3110870-01 ,0001,4501286493,00010, ,0020, 2.000 , 2.000 ,Not Auth - ASN,2009/09/28,2009/09/28,YES, , ,wip ,Isabelle.Tardif@pwc.ca
3110870-01 ,0001,4501286493,00010, ,0021, 2.000 , 2.000 ,Not Auth - ASN,2009/10/28,2009/10/28,YES, , ,wip ,Isabelle.Tardif@pwc.ca
3110870-01 ,0001,4501286493,00010, ,0022, 4.000 , 4.000 ,Not Auth - ASN,2009/11/04,2009/11/04,YES, , ,wip ,Isabelle.Tardif@pwc.ca
3110870-01 ,0001,4501286493,00010, ,0023, 1.000 , 1.000 ,Not Auth - ASN,2009/11/26,2009/11/26,YES, , ,wip ,Isabelle.Tardif@pwc.ca
3111913-01 ,0001,4501115223,00010, ,0002, 16.000 , 16.000 ,Auth-ASN N/A ,2008/10/02,2009/04/24,YES, , ,MG wip attente substantiation ,Isabelle.Tardif@pwc.ca
3111913-01 ,0001,4501115223,00010, ,0003, 10.000 , 10.000 ,Auth-ASN N/A ,2008/10/02,2009/06/26,YES, , ,mag 10 castings ,Isabelle.Tardif@pwc.ca
3111913-01 ,0001,4501115223,00020, ,0001, 85.000 , 85.000 ,Auth-ASN N/A ,2008/11/15,2009/06/26,YES, , ,mag. 85 castings en main ,Isabelle.Tardif@pwc.ca
3113636-01 ,0001,4501286408,00010, ,0002, 9.000 , 9.000 ,Not Auth - ASN,2009/04/15,2009/04/15,YES, , ,inv ,Isabelle.Tardif@pwc.ca
3113636-01 ,0001,4501286408,00010, ,0003, 11.000 , 11.000 ,Not Auth - ASN,2009/04/28,2009/04/28,YES, , ,wip ,Isabelle.Tardif@pwc.ca
3113636-01 ,0001,4501286408,00010, ,0004, 16.000 , 16.000 ,Not Auth - ASN,2009/05/13,2009/05/13,YES, , ,wip ,Isabelle.Tardif@pwc.ca
3113636-01 ,0001,4501286408,00010, ,0005, 2.000 , 2.000 ,Not Auth - ASN,2009/06/05,2009/06/05,YES, , , ,Isabelle.Tardif@pwc.ca
3113636-01 ,0001,4501286408,00010, ,0006, 12.000 , 12.000 ,Not Auth - ASN,2009/06/05,2009/06/05,YES, , , ,Isabelle.Tardif@pwc.ca
3113636-01 ,0001,4501286408,00010, ,0007, 9.000 , 9.000 ,Not Auth - ASN,2009/06/26,2009/06/26,YES, , , ,Isabelle.Tardif@pwc.ca
3113636-01 ,0001,4501286408,00010, ,0008, 5.000 , 5.000 ,Not Auth - ASN,2009/07/22,2009/07/22,YES, , , ,Isabelle.Tardif@pwc.ca
3113636-01 ,0001,4501286408,00010, ,0009, 17.000 , 17.000 ,Not Auth - ASN,2009/08/20,2009/08/20,YES,2009/08/20, , ,Isabelle.Tardif@pwc.ca
3113636-01 ,0001,4501286408,00010, ,0010, 6.000 , 6.000 ,Not Auth - ASN,2009/09/16,2009/09/16,YES, , , ,Isabelle.Tardif@pwc.ca
3113636-01 ,0001,4501286408,00010, ,0011, 11.000 , 11.000 ,Not Auth - ASN,2009/09/28,2009/09/28,YES, , , ,Isabelle.Tardif@pwc.ca
3113636-01 ,0001,4501286408,00010, ,0012, 9.000 , 9.000 ,Not Auth - ASN,2009/10/14,2009/10/14,YES, , , ,Isabelle.Tardif@pwc.ca
3113636-01 ,0001,4501286408,00010, ,0013, 10.000 , 10.000 ,Not Auth - ASN,2009/10/28,2009/10/28,YES, , , ,Isabelle.Tardif@pwc.ca
3113636-01 ,0001,4501286408,00010, ,0014, 9.000 , 9.000 ,Not Auth - ASN,2009/11/11,2009/11/11,YES, , , ,Isabelle.Tardif@pwc.ca
3113636-01 ,0001,4501286408,00010, ,0015, 17.000 , 17.000 ,Not Auth - ASN,2009/11/26,2009/11/26,YES, , , ,Isabelle.Tardif@pwc.ca
3113636-01 ,0001,4501286408,00010, ,0016, 8.000 , 8.000 ,Not Auth - ASN,2009/12/16,2009/12/16,YES, , , ,Isabelle.Tardif@pwc.ca
3113636-01 ,0001,4501286408,00010, ,0017, 9.000 , 9.000 ,Not Auth - ASN,2010/01/06,2010/01/06,YES, , , ,Isabelle.Tardif@pwc.ca
3113636-01 ,0001,4501286408,00010, ,0018, 14.000 , 14.000 ,Not Auth - ASN,2010/01/20,2010/01/20,YES, , , ,Isabelle.Tardif@pwc.ca
3113636-01 ,0001,4501286408,00010, ,0019, 11.000 , 11.000 ,Not Auth - ASN,2010/02/03,2010/02/03,YES, , , ,Isabelle.Tardif@pwc.ca
3113636-01 ,0001,4501286408,00010, ,0020, 7.000 , 7.000 ,Not Auth - ASN,2010/02/17,2010/02/17,YES, , , ,Isabelle.Tardif@pwc.ca
3114916-01 ,0001,4501061778,00010, ,0005, 1.000 , 1.000 ,Not Auth - ASN,2010/08/17,2010/08/17,YES,2010/09/14, ,SSON 134692008-008 ,Isabelle.Tardif@pwc.ca
3114916-01 ,0001,4501145640,00010, ,0002, 1.000 , 1.000 ,Not Auth - ASN,2009/10/07,2009/10/07,YES,2010/08/17, , 2 unités sson # 134692008-021 ,Isabelle.Tardif@pwc.ca
3114916-01 ,0001,4501145640,00010, ,0004, 1.000 , 1.000 ,Not Auth - ASN,2009/10/07,2009/10/07,YES,2010/09/14, , 2 unités sson # 134692008-023 ,Isabelle.Tardif@pwc.ca
3119124-01 ,0001,4501133599,00010, ,0001, 5.000 , 5.000 ,Auth-ASN N/A ,2009/03/01,2009/07/24,YES, , ,mag. 0 casting en main ,Isabelle.Tardif@pwc.ca
3120281-01 ,0001,4501146141,00020, ,0001, 15.000 , 15.000 ,Not Authorized,2009/04/17,2009/04/17,YES, , ,5 inv; substantiation; wip ,Isabelle.Tardif@pwc.ca
3120987-01 ,0001,4501115028,00010, ,0001, 4.000 , 4.000 ,Auth-ASN N/A ,2008/10/16,2009/04/17,YES, , ,mag. wip ,Isabelle.Tardif@pwc.ca
3120987-01 ,0001,4501115028,00010, ,0002, 14.000 , 14.000 ,Auth-ASN N/A ,2008/10/16,2009/04/30,YES, , ,mg wip en substantiation ,Isabelle.Tardif@pwc.ca
3120987-01 ,0001,4501115028,00020, ,0001, 85.000 , 85.000 ,Auth-ASN N/A ,2008/11/30,2009/06/26,YES, , ,mag. 85 casting en main ,Isabelle.Tardif@pwc.ca
3120987-01 ,0001,4501115034,00010, ,0001, 48.000 , 48.000 ,Auth-ASN N/A ,2009/03/01,2009/07/17,YES, , ,mag. 0 casting à acheter ,Isabelle.Tardif@pwc.ca
3121590-01 ,0001,4501146144,00020, ,0004, 10.000 , 10.000 ,Auth-ASN N/A ,2008/11/01,2009/04/30,YES, , ,attente substantiation; inv ,Isabelle.Tardif@pwc.ca
31B1445-01 ,0001,4501116400,00010, ,0002, 26.000 , 26.000 ,Not Authorized,2009/04/17,2009/04/24,YES, , ,4 exp; 15 inv attend substantiation ,Isabelle.Tardif@pwc.ca
31B1445-01 ,0001,4501116400,00020, ,0001, 52.000 , 52.000 ,Not Authorized,2009/07/15,2009/07/15,YES, , ,mag. 52 casting en main ,Isabelle.Tardif@pwc.ca
31J2864-01 ,0001,4501146151,00010, ,0002, 45.000 , 45.000 ,Auth-ASN N/A ,2008/10/01,2009/04/23,NO , , ,attente substantiation ,Isabelle.Tardif@pwc.ca
3902113-01 ,0001,4501242525,00010, ,0001, 5.000 , 5.000 ,Not Auth - ASN,2009/05/10,2009/05/10,YES, , ,planned ,Isabelle.Tardif@pwc.ca
3910025-01 ,0001,4501146156,00020, ,0002, 11.000 , 11.000 ,Auth-ASN N/A ,2008/11/19,2009/04/24,YES, , ,15 ON HOLD diam ext 29417 ,Isabelle.Tardif@pwc.ca
3910025-01 ,0001,4501146156,00040, ,0002, 1.000 , 1.000 ,Auth-ASN N/A ,2009/01/09,2009/04/24,YES, , ,6 ON HOLD diam ext 29418 ,Isabelle.Tardif@pwc.ca
3910025-01 ,0001,4501146156,00050, ,0001, 1.000 , 1.000 ,Auth-ASN N/A ,2009/01/09,2009/04/24,YES, , ,6 ON HOLD diam ext 29335 ,Isabelle.Tardif@pwc.ca
3910025-01 ,0001,4501146156,00060, ,0001, 1.000 , 1.000 ,Auth-ASN N/A ,2009/01/09,2009/04/24,YES, , ,attente de substantiation... ,Isabelle.Tardif@pwc.ca
3910025-01 ,0001,4501181442,00010, ,0001, 10.000 , 10.000 ,Auth-ASN N/A ,2008/11/05,2009/04/24,YES, , ,6 SSON 29549 ,Isabelle.Tardif@pwc.ca
3910025-01 ,0001,4501190451,00010, ,0001, 10.000 , 10.000 ,<== Ship ,2008/11/07,2009/04/24,YES,2009/04/02, ,12 wip 29966 ,Isabelle.Tardif@pwc.ca
3910025-01 ,0001,4501217746,00010, ,0001, 10.000 , 10.000 ,Not Authorized,2009/11/30,2009/11/30,YES, , ,4 planifiés 30031 ,Isabelle.Tardif@pwc.ca
CG708098 ,0100,4501279663,00010, ,0001, 1.000 , 1.000 ,Auth-ASN N/A ,2009/04/07, ,NO , , ,tooling ,Claudia.Settels@pwc.ca
CG708100 ,0100,4501263274,00010, ,0001, 1.000 , 1.000 ,Auth-ASN N/A ,2009/04/10, ,NO , , ,tooling ,Michael.Cianci-Contractor@pwc.ca
CG708101 ,0100,4501276849,00010, ,0001, 1.000 , 1.000 ,Auth-ASN N/A ,2009/04/16, ,NO , , ,tooling ,Johanne.Legault@pwc.ca
MD3063163 ,0001,5500023132,00010,K,0456, 8.000 , 8.000 ,Not Auth - ASN,2009/04/23,2009/04/23,YES, , ,inv ,Isabelle.Tardif@pwc.ca
MD3063163 ,0001,5500023132,00010,K,0458, 8.000 , 8.000 ,Not Auth - ASN,2009/05/08,2009/05/08,YES, , ,inv -4 wip ,Isabelle.Tardif@pwc.ca
MD3063163 ,0001,5500023132,00010,K,0460, 8.000 , 8.000 ,Not Auth - ASN,2009/06/03,2009/06/03,YES, , ,wip ,Isabelle.Tardif@pwc.ca
MD3063163 ,0001,5500023132,00010,K,0459, 8.000 , 8.000 ,Not Auth - ASN,2009/06/30,2009/06/30,YES, , ,wip ,Isabelle.Tardif@pwc.ca
MD3063163 ,0001,5500023132,00010,K,0462, 8.000 , 8.000 ,Not Auth - ASN,2009/07/22,2009/07/22,YES, , ,wip ,Isabelle.Tardif@pwc.ca
PWC50659 ,0100,4501286833,00010, ,0001, 1.000 , 1.000 ,Auth-ASN N/A ,2009/04/15, ,NO , , ,tooling ,Johanne.Legault@pwc.ca
PWC51336 ,0100,4501284885,00010, ,0001, 4.000 , 4.000 ,Auth-ASN N/A ,2009/04/24, ,NO , , ,tooling ,Johanne.Legault@pwc.ca
PWC55554 ,0100,4501288712,00010, ,0001, 1.000 , 1.000 ,Auth-ASN N/A ,2009/04/27, ,NO , , ,tooling ,Claudia.Settels@pwc.ca
PWC56576 ,0100,4501286195,00010, ,0001, 1.000 , 1.000 ,Auth-ASN N/A ,2009/04/17, ,NO , , ,tooling ,Claudia.Settels@pwc.ca
PWC69211 ,0100,4501284288,00010, ,0001, 1.000 , 1.000 ,Not Authorized,2009/06/15, ,NO , , ,tooling ,Claudia.Settels@pwc.ca
PWC71175 ,0100,4501281729,00010, ,0001, 1.000 , 1.000 ,Auth-ASN N/A ,2009/04/24, ,NO , , ,tooling ,Johanne.Legault@pwc.ca
PWC71427 ,0100,4501268726,00010, ,0001, 1.000 , 1.000 ,Auth-ASN N/A ,2009/05/06, ,NO , , ,tooling ,Michael.Cianci-Contractor@pwc.ca
PWC89881 ,0100,4501244567,00010, ,0001, 4.000 , 4.000 ,Auth-ASN N/A ,2009/02/16, ,NO , , ,tooling ,Kimberley.Reid@pwc.ca
ST6121-01 ,0001,4500872825,00010,K,0010, 92.000 , 92.000 ,Not Auth - ASN,2010/03/25,2010/03/25,YES,2010/03/25, ,1157 en stock ,Isabelle.Tardif@pwc.ca
ST6121-01 ,0001,4501078614,00010,K,0002, 49.000 , 49.000 ,Not Auth - ASN,2010/05/07,2010/05/07,YES,2010/05/07, ,inv ,Isabelle.Tardif@pwc.ca
ST6121-01 ,0001,4501078614,00010,K,0003, 36.000 , 36.000 ,Not Auth - ASN,2010/05/14,2010/05/14,YES, , ,inv ,Isabelle.Tardif@pwc.ca
ST6121-01 ,0001,4501078614,00010,K,0005, 36.000 , 36.000 ,Not Auth - ASN,2010/05/21,2010/05/21,YES, , ,inv ,Isabelle.Tardif@pwc.ca
ST6121-01 ,0001,4501078614,00010,K,0001, 36.000 , 36.000 ,Not Auth - ASN,2010/08/12,2010/08/12,YES, , ,inv ,Isabelle.Tardif@pwc.ca
ST6121-01 ,0001,4501078614,00010,K,0004, 36.000 , 36.000 ,Not Auth - ASN,2010/08/12,2010/08/12,YES,2010/08/12, ,inv ,Isabelle.Tardif@pwc.ca
ST6121-01 ,0001,4501078614,00010,K,0006, 36.000 , 36.000 ,Not Auth - ASN,2010/09/10,2010/09/10,YES,2010/09/10, ,inv ,Isabelle.Tardif@pwc.ca
TSD122548-02C ,0102,4501257043,00010, ,0001, 4.000 , 4.000 ,Not Authorized,2009/04/15,2009/04/15,N/A, , ,inv ,Michel.Provost@pwc.ca
