Material Number,Plant,Doc Number,Item,Consign,Sched Line,Sched Quantity,Outstand Qty,Msg/ASN/Ship,Stat. Date,Delv. Date,Confirmed,Resch. Date,Ship To,Confirmation Comment,Buyer Email
3111913-01 ,0001,4501115223,00010, ,0003, 10.000 , 10.000 ,Auth-ASN N/A ,2008/10/02,2009/09/25,YES, , ,mag 10 wip on hold ,Isabelle.Tardif@pwc.ca
3111913-01 ,0001,4501115223,00020, ,0001, 85.000 , 85.000 ,Auth-ASN N/A ,2008/11/15,2009/09/25,YES, , ,mag. 85 wip on hold ,Isabelle.Tardif@pwc.ca
3111913-01 ,0001,4501115223,00040, ,0001, 2.000 , 2.000 ,Not Auth - ASN,2009/09/09,2009/09/09,YES,2009/11/02, ,rwk chez TNM ,Isabelle.Tardif@pwc.ca
3111913-01 ,0001,4501314821,00020, ,0001, 50.000 , 50.000 ,Not Auth - ASN,2009/08/15,2009/08/15,YES,2009/07/22, ,50 castings à débuter ,Isabelle.Tardif@pwc.ca
3113636-01 ,0001,4501286408,00020, ,0005, 5.000 , 5.000 ,Not Auth - ASN,2009/08/27,2009/08/27,YES, , ,inv ,Isabelle.Tardif@pwc.ca
3113636-01 ,0001,4501286408,00020, ,0006, 18.000 , 18.000 ,Not Auth - ASN,2009/09/02,2009/09/02,YES, , ,inv ,Isabelle.Tardif@pwc.ca
3113636-01 ,0001,4501286408,00020, ,0007, 12.000 , 12.000 ,Not Auth - ASN,2009/10/07, ,NO ,2009/10/01, ,wip ,Isabelle.Tardif@pwc.ca
3113636-01 ,0001,4501286408,00020, ,0009, 12.000 , 12.000 ,Not Auth - ASN,2009/10/21,2009/10/21,YES, , ,wip ,Isabelle.Tardif@pwc.ca
3113636-01 ,0001,4501286408,00020, ,0010, 10.000 , 10.000 ,Not Auth - ASN,2009/11/11,2009/11/11,YES, , ,wip ,Isabelle.Tardif@pwc.ca
3113636-01 ,0001,4501286408,00020, ,0011, 9.000 , 9.000 ,Not Auth - ASN,2009/11/25,2009/11/25,YES, , , ,Isabelle.Tardif@pwc.ca
3113636-01 ,0001,4501286408,00020, ,0012, 17.000 , 17.000 ,Not Auth - ASN,2009/12/09,2009/12/09,YES, , , ,Isabelle.Tardif@pwc.ca
3113636-01 ,0001,4501286408,00020, ,0013, 8.000 , 8.000 ,Not Auth - ASN,2010/01/20,2010/01/20,YES, , , ,Isabelle.Tardif@pwc.ca
3113636-01 ,0001,4501286408,00020, ,0014, 9.000 , 9.000 ,Not Auth - ASN,2010/02/03,2010/02/03,YES, , , ,Isabelle.Tardif@pwc.ca
3113636-01 ,0001,4501286408,00020, ,0015, 14.000 , 14.000 ,Not Auth - ASN,2010/02/17,2010/02/17,YES, , , ,Isabelle.Tardif@pwc.ca
3113636-01 ,0001,4501286408,00020, ,0016, 11.000 , 11.000 ,Not Auth - ASN,2010/03/17,2010/03/17,YES, , , ,Isabelle.Tardif@pwc.ca
3113636-01 ,0001,4501286408,00020, ,0017, 7.000 , 7.000 ,Not Auth - ASN,2010/03/30,2010/03/30,YES, , , ,Isabelle.Tardif@pwc.ca
3114916-01 ,0001,4501061778,00010, ,0005, 1.000 , 1.000 ,Not Auth - ASN,2010/09/14,2010/09/14,YES, , ,SSON 134692008-008 ,Isabelle.Tardif@pwc.ca
3114916-01 ,0001,4501145640,00010, ,0002, 1.000 , 1.000 ,Not Auth - ASN,2010/09/14,2010/09/14,YES, , ,sson # 134692008-021 ,Isabelle.Tardif@pwc.ca
3114916-01 ,0001,4501145640,00010, ,0004, 1.000 , 1.000 ,Not Auth - ASN,2010/09/14,2010/09/14,YES,2010/10/15, , sson # 134692008-023 ,Isabelle.Tardif@pwc.ca
3119124-01 ,0001,4501133599,00010, ,0001, 5.000 , 5.000 ,Not Authorized,2009/07/24,2009/09/25,YES, , ,mag. 31 cast. achetés plan now ,Isabelle.Tardif@pwc.ca
3120281-01 ,0001,4501146141,00020, ,0001, 12.000 , 12.000 ,Auth-ASN N/A ,2009/06/26,2009/12/18,YES, , ,3 inv; substantiation; wip ,Isabelle.Tardif@pwc.ca
3120987-01 ,0001,4501115028,00010, ,0002, 10.000 , 10.000 ,Auth-ASN N/A ,2009/06/19,2009/11/14,NO , , ,mg wip en substantiation + 5 inv ,Isabelle.Tardif@pwc.ca
3120987-01 ,0001,4501115028,00020, ,0001, 85.000 , 85.000 ,Auth-ASN N/A ,2009/06/16,2009/11/14,NO , , ,mag. 85 casting en main ,Isabelle.Tardif@pwc.ca
3120987-01 ,0001,4501115034,00010, ,0001, 48.000 , 48.000 ,Auth-ASN N/A ,2009/03/01,2009/10/01,YES, , ,mag. 0 casting ; à acheter ,Isabelle.Tardif@pwc.ca
3121590-01 ,0001,4501146144,00050, ,0001, 10.000 , 10.000 ,Not Auth - ASN,2010/05/26,2010/05/26,YES, , ,14 inv ,Isabelle.Tardif@pwc.ca
31B1445-01 ,0001,4501116400,00040, ,0001, 15.000 , 15.000 ,Not Auth - ASN,2010/02/17,2010/02/17,YES, , ,mg; inv livrable ,Isabelle.Tardif@pwc.ca
31B1445-01 ,0001,4501116400,00040, ,0002, 11.000 , 11.000 ,Not Auth - ASN,2011/07/07,2011/07/07,YES, , ,mg; 11 to plan ,Isabelle.Tardif@pwc.ca
31B1445-01 ,0001,4501116400,00050, ,0001, 52.000 , 52.000 ,Not Auth - ASN,2010/07/12,2010/07/12,YES, , ,mg; 52 castings ,Isabelle.Tardif@pwc.ca
31J2864-01 ,0001,4501146151,00010, ,0002, 45.000 , 45.000 ,Auth-ASN N/A ,2009/06/16,2010/06/18,YES, , ,12 inv + 36 wip attente substantiation ,Isabelle.Tardif@pwc.ca
3902113-01 ,0001,4501306529,00010, ,0001, 5.000 , 5.000 ,Not Auth - ASN,2009/09/22,2009/09/22,YES, , ,inconel à acheter ,Isabelle.Tardif@pwc.ca
3902113-01 ,0001,4501306529,00020, ,0001, 5.000 , 5.000 ,Not Auth - ASN,2009/11/23,2009/11/23,YES, , ,inconel à acheter ,Isabelle.Tardif@pwc.ca
3902113-01 ,0001,4501306529,00030, ,0001, 5.000 , 5.000 ,Not Auth - ASN,2010/01/12,2010/01/12,YES, , ,inconel à acheter ,Isabelle.Tardif@pwc.ca
3902113-01 ,0001,4501306529,00040, ,0001, 5.000 , 5.000 ,Not Auth - ASN,2010/03/04,2010/03/04,YES, , ,inconel à acheter ,Isabelle.Tardif@pwc.ca
3910025-01 ,0001,4501146156,00020, ,0001, 4.000 , 4.000 ,Auth-ASN N/A ,2008/11/19,2009/07/22,YES, , , ,Isabelle.Tardif@pwc.ca
3910025-01 ,0001,4501146156,00050, ,0001, 1.000 , 1.000 ,Not Authorized,2009/12/31,2009/12/31,YES, , ,w01 scrap ,Isabelle.Tardif@pwc.ca
3910025-01 ,0001,4501146156,00060, ,0001, 1.000 , 1.000 ,Not Authorized,2009/12/31,2009/12/31,YES, , ,w03 scrap ,Isabelle.Tardif@pwc.ca
3910025-01 ,0001,4501146156,00070, ,0001, 2.000 , 2.000 ,Not Authorized,2009/08/10,2009/08/10,YES, , ,2 retours ; 30724/25 ,Isabelle.Tardif@pwc.ca
3910025-01 ,0001,4501181442,00010, ,0002, 6.000 , 6.000 ,Auth-ASN N/A ,2009/05/01,2009/07/15,NO , , ,2 inv => SSON + 6 wip ,Isabelle.Tardif@pwc.ca
3910025-01 ,0001,4501190451,00010, ,0001, 3.000 , 3.000 ,<== Ship ,2009/06/16,2009/07/15,NO , , ,6 scrap ; 5 sson ; 1 wip ,Isabelle.Tardif@pwc.ca
3910025-01 ,0001,4501190451,00010, ,0002, 2.000 , 2.000 ,Not Auth - ASN,2009/10/05,2009/10/05,YES, , , ,Isabelle.Tardif@pwc.ca
3910025-01 ,0001,4501217746,00010, ,0001, 10.000 , 10.000 ,Not Authorized,2009/10/10,2009/10/10,YES,2009/10/29, ,matériel reçu 12 unités ,Isabelle.Tardif@pwc.ca
MD3063163 ,0001,5500023132,00010,K,0462, 8.000 , 8.000 ,Not Auth - ASN,2009/07/23,2009/07/23,YES, , ,inv ,Isabelle.Tardif@pwc.ca
MD3063163 ,0001,5500023132,00010,K,0465, 8.000 , 8.000 ,Not Auth - ASN,2009/08/25,2009/08/25,YES, , ,wip ,Isabelle.Tardif@pwc.ca
MD3063163 ,0001,5500023132,00010,K,0469, 16.000 , 16.000 ,Not Auth - ASN,2009/09/17,2009/09/17,YES, , ,wip ,Isabelle.Tardif@pwc.ca
MD3063163 ,0001,5500023132,00010,K,0472, 8.000 , 8.000 ,Not Auth - ASN,2009/10/28,2009/10/28,YES, , ,wip ,Isabelle.Tardif@pwc.ca
MD3063163 ,0001,5500023132,00010,K,0473, 8.000 , 8.000 ,Not Auth - ASN,2009/11/11,2009/11/11,YES, , ,wip ,Isabelle.Tardif@pwc.ca
PF65612 ,0100,4501312036,00010, ,0001, 1.000 , 1.000 ,Auth-ASN N/A ,2009/07/02, ,NO , , ,tooling ,Kimberley.Reid@pwc.ca
PWC30458 ,0100,4501312235,00010, ,0001, 1.000 , 1.000 ,Auth-ASN N/A ,2009/07/03, ,NO , , ,tooling ,Kimberley.Reid@pwc.ca
PWC50801 ,0100,4501312216,00010, ,0001, 2.000 , 2.000 ,Auth-ASN N/A ,2009/07/17, ,NO , , ,tooling ,Kimberley.Reid@pwc.ca
PWC52478 ,0100,4501323613,00010, ,0001, 1.000 , 1.000 ,Auth-ASN N/A ,2009/08/10, ,NO , , ,tooling ,Johanne.Legault@pwc.ca
PWC56895 ,0100,4501319121,00010, ,0001, 1.000 , 1.000 ,Auth-ASN N/A ,2009/07/23, ,NO , , ,tooling ,Kimberley.Reid@pwc.ca
PWC59095 ,0100,4501324673,00010, ,0001, 1.000 , 1.000 ,Auth-ASN N/A ,2009/07/21, ,NO , , ,tooling ,Johanne.Legault@pwc.ca
PWC66886-3 ,0100,4501321826,00010, ,0001, 1.000 , 1.000 ,Auth-ASN N/A ,2009/07/24, ,NO , , ,tooling ,Kimberley.Reid@pwc.ca
PWC69485 ,0100,4501310632,00010, ,0001, 1.000 , 1.000 ,Auth-ASN N/A ,2009/07/13, ,NO , , ,tooling ,Claudia.Settels@pwc.ca
PWC71809 ,0100,4501310515,00010, ,0001, 2.000 , 2.000 ,Auth-ASN N/A ,2009/06/22, ,NO , , ,tooling ,Claudia.Settels@pwc.ca
PWC71886 ,0100,4501312036,00030, ,0001, 2.000 , 2.000 ,Auth-ASN N/A ,2009/06/26, ,NO , , ,tooling ,Kimberley.Reid@pwc.ca
PWC85708 ,0100,4501319379,00010, ,0001, 1.000 , 1.000 ,Auth-ASN N/A ,2009/08/10, ,NO , , ,tooling ,Claudia.Settels@pwc.ca
PWC85714 ,0100,4501316459,00010, ,0001, 1.000 , 1.000 ,Auth-ASN N/A ,2009/07/13, ,NO , , ,tooling ,Claudia.Settels@pwc.ca
ST6121-01 ,0001,4500872825,00010,K,0010, 92.000 , 92.000 ,Not Auth - ASN,2011/05/05,2011/05/05,YES,2011/03/01, ,1157 en stock ,Isabelle.Tardif@pwc.ca
ST6121-01 ,0001,4501078614,00010,K,0002, 49.000 , 49.000 ,Not Auth - ASN,2011/06/07,2011/06/07,YES, , ,inv ,Isabelle.Tardif@pwc.ca
ST6121-01 ,0001,4501078614,00010,K,0001, 36.000 , 36.000 ,Not Auth - ASN,2011/08/08,2011/08/08,YES, , ,inv ,Isabelle.Tardif@pwc.ca
ST6121-01 ,0001,4501078614,00010,K,0003, 36.000 , 36.000 ,Not Auth - ASN,2011/08/08,2011/08/08,YES, , ,inv ,Isabelle.Tardif@pwc.ca
ST6121-01 ,0001,4501078614,00010,K,0004, 36.000 , 36.000 ,Not Auth - ASN,2011/09/07,2011/09/07,YES, , ,inv ,Isabelle.Tardif@pwc.ca
ST6121-01 ,0001,4501078614,00010,K,0005, 36.000 , 36.000 ,Not Auth - ASN,2011/09/07,2011/09/07,YES, , ,inv ,Isabelle.Tardif@pwc.ca
ST6121-01 ,0001,4501078614,00010,K,0006, 36.000 , 36.000 ,Not Auth - ASN,2011/11/08,2011/11/08,YES, , ,inv ,Isabelle.Tardif@pwc.ca
USPWC71910 ,0100,4501314857,00010, ,0001, 1.000 , 1.000 ,Auth-ASN N/A ,2009/07/02, ,NO , , ,tooling ,Kimberley.Reid@pwc.ca
