Material Number,Plant,Doc Number,Item,Consign,Sched Line,Sched Quantity,Outstand Qty,Msg/ASN/Ship,Stat. Date,Delv. Date,Confirmed,Resch. Date,Ship To,Confirmation Comment,Buyer Email
3113636-01 ,0001,4501286408,00020, ,0003, 12.000 , 12.000 ,Not Auth - ASN,2009/06/03,2009/06/03,YES, , ,inv ,Isabelle.Tardif@pwc.ca
3113636-01 ,0001,4501286408,00020, ,0004, 9.000 , 9.000 ,Not Auth - ASN,2009/06/26,2009/06/26,YES, , ,inv ,Isabelle.Tardif@pwc.ca
3113636-01 ,0001,4501286408,00020, ,0005, 5.000 , 5.000 ,Not Auth - ASN,2009/07/22,2009/07/22,YES, , ,inv ,Isabelle.Tardif@pwc.ca
3113636-01 ,0001,4501286408,00020, ,0006, 17.000 , 17.000 ,Not Auth - ASN,2009/07/22,2009/07/22,YES, , ,wip ,Isabelle.Tardif@pwc.ca
3113636-01 ,0001,4501286408,00020, ,0007, 6.000 , 6.000 ,Not Auth - ASN,2009/09/02,2009/09/02,YES, , ,wip ,Isabelle.Tardif@pwc.ca
3113636-01 ,0001,4501286408,00020, ,0008, 11.000 , 11.000 ,Not Auth - ASN,2009/09/02,2009/09/02,YES, , ,wip ,Isabelle.Tardif@pwc.ca
3113636-01 ,0001,4501286408,00020, ,0009, 9.000 , 9.000 ,Not Auth - ASN,2009/09/30,2009/09/30,YES, , ,wip ,Isabelle.Tardif@pwc.ca
3113636-01 ,0001,4501286408,00020, ,0010, 10.000 , 10.000 ,Not Auth - ASN,2009/10/14,2009/10/14,YES, , ,wip ,Isabelle.Tardif@pwc.ca
3113636-01 ,0001,4501286408,00020, ,0011, 9.000 , 9.000 ,Not Auth - ASN,2009/10/28,2009/10/28,YES, , , ,Isabelle.Tardif@pwc.ca
3113636-01 ,0001,4501286408,00020, ,0012, 17.000 , 17.000 ,Not Auth - ASN,2009/11/11,2009/11/11,YES, , , ,Isabelle.Tardif@pwc.ca
3113636-01 ,0001,4501286408,00020, ,0013, 8.000 , 8.000 ,Not Auth - ASN,2009/12/10,2009/12/10,YES,2009/12/09, , ,Isabelle.Tardif@pwc.ca
3113636-01 ,0001,4501286408,00020, ,0014, 9.000 , 9.000 ,Not Auth - ASN,2009/12/16,2009/12/16,YES, , , ,Isabelle.Tardif@pwc.ca
3113636-01 ,0001,4501286408,00020, ,0015, 14.000 , 14.000 ,Not Auth - ASN,2010/01/20,2010/01/20,YES, , , ,Isabelle.Tardif@pwc.ca
3113636-01 ,0001,4501286408,00020, ,0016, 11.000 , 11.000 ,Not Auth - ASN,2010/02/03,2010/02/03,YES, , , ,Isabelle.Tardif@pwc.ca
3113636-01 ,0001,4501286408,00020, ,0017, 7.000 , 7.000 ,Not Auth - ASN,2010/03/03,2010/03/03,YES, , , ,Isabelle.Tardif@pwc.ca
3114916-01 ,0001,4501061778,00010, ,0005, 1.000 , 1.000 ,Not Auth - ASN,2010/08/17,2010/08/17,YES,2010/09/14, ,SSON 134692008-008 ,Isabelle.Tardif@pwc.ca
3114916-01 ,0001,4501145640,00010, ,0002, 1.000 , 1.000 ,Not Auth - ASN,2010/08/17,2010/08/17,YES,2010/09/14, ,sson # 134692008-021 ,Isabelle.Tardif@pwc.ca
3114916-01 ,0001,4501145640,00010, ,0004, 1.000 , 1.000 ,Not Auth - ASN,2010/09/14,2010/09/14,YES,2010/10/15, , sson # 134692008-023 ,Isabelle.Tardif@pwc.ca
3119124-01 ,0001,4501133599,00010, ,0001, 5.000 , 5.000 ,Not Authorized,2009/07/24,2009/09/25,YES, , ,mag. 0 casting en main ,Isabelle.Tardif@pwc.ca
3120281-01 ,0001,4501146141,00020, ,0001, 12.000 , 12.000 ,Auth-ASN N/A ,2009/04/17,2009/09/25,YES, , ,5 inv; substantiation; wip ,Isabelle.Tardif@pwc.ca
3120987-01 ,0001,4501115028,00010, ,0001, 4.000 , 4.000 ,Auth-ASN N/A ,2008/10/16,2009/06/12,YES, , ,mag. wip ; 3 scraps ,Isabelle.Tardif@pwc.ca
3120987-01 ,0001,4501115028,00010, ,0002, 10.000 , 10.000 ,Auth-ASN N/A ,2008/10/16,2009/09/25,YES, , ,mg wip en substantiation ,Isabelle.Tardif@pwc.ca
3120987-01 ,0001,4501115028,00020, ,0001, 85.000 , 85.000 ,Auth-ASN N/A ,2008/11/30,2009/09/25,YES, , ,mag. 85 casting en main ,Isabelle.Tardif@pwc.ca
3120987-01 ,0001,4501115034,00010, ,0001, 48.000 , 48.000 ,Auth-ASN N/A ,2009/03/01,2009/10/01,YES, , ,mag. 0 casting à acheter ,Isabelle.Tardif@pwc.ca
3121590-01 ,0001,4501146144,00020, ,0004, 10.000 , 10.000 ,Auth-ASN N/A ,2008/11/01,2009/09/25,YES, , ,attente substantiation; inv ,Isabelle.Tardif@pwc.ca
31B1445-01 ,0001,4501116400,00040, ,0001, 15.000 , 15.000 ,Not Authorized,2010/01/20,2010/01/20,YES, , ,inv; attend substantiation ,Isabelle.Tardif@pwc.ca
31B1445-01 ,0001,4501116400,00040, ,0002, 11.000 , 11.000 ,Not Authorized,2011/08/08,2011/08/08,YES,2011/08/08, ,11 to plan ,Isabelle.Tardif@pwc.ca
31B1445-01 ,0001,4501116400,00050, ,0001, 52.000 , 52.000 ,Not Authorized,2010/07/08,2010/07/08,YES, , ,52 castings ,Isabelle.Tardif@pwc.ca
31J2864-01 ,0001,4501146151,00010, ,0002, 45.000 , 45.000 ,Auth-ASN N/A ,2008/10/01,2009/08/28,YES, , ,attente substantiation ,Isabelle.Tardif@pwc.ca
3910025-01 ,0001,4501146156,00020, ,0002, 11.000 , 11.000 ,Not Authorized,2009/12/31,2009/12/31,YES, , ,scrap ,Isabelle.Tardif@pwc.ca
3910025-01 ,0001,4501146156,00040, ,0002, 1.000 , 1.000 ,Not Authorized,2009/12/31,2009/12/31,YES, , ,scrap ,Isabelle.Tardif@pwc.ca
3910025-01 ,0001,4501146156,00050, ,0001, 1.000 , 1.000 ,Auth-ASN N/A ,2009/01/09,2009/06/26,YES, , ,w01 scrap ,Isabelle.Tardif@pwc.ca
3910025-01 ,0001,4501146156,00060, ,0001, 1.000 , 1.000 ,Auth-ASN N/A ,2009/01/09,2009/06/26,YES, , ,w03 scrap ,Isabelle.Tardif@pwc.ca
3910025-01 ,0001,4501181442,00010, ,0002, 6.000 , 6.000 ,Auth-ASN N/A ,2009/05/01,2009/07/03,YES, , ,2 inv + 6 wip ,Isabelle.Tardif@pwc.ca
3910025-01 ,0001,4501190451,00010, ,0001, 10.000 , 10.000 ,Not Auth - ASN,2009/06/12,2009/06/12,YES,2009/05/29, ,6 scrap ; 5 sson ; 1 wip ,Isabelle.Tardif@pwc.ca
3910025-01 ,0001,4501217746,00010, ,0001, 10.000 , 10.000 ,Not Authorized,2009/11/30,2009/11/30,YES, , ,0 barres reçues ,Isabelle.Tardif@pwc.ca
MD3063163 ,0001,5500023132,00010,K,0460, 8.000 , 8.000 ,Not Auth - ASN,2009/06/03,2009/06/03,YES, , ,inv ,Isabelle.Tardif@pwc.ca
MD3063163 ,0001,5500023132,00010,K,0459, 8.000 , 8.000 ,Not Auth - ASN,2009/07/02,2009/07/02,YES, , ,inv ,Isabelle.Tardif@pwc.ca
MD3063163 ,0001,5500023132,00010,K,0462, 8.000 , 8.000 ,Not Auth - ASN,2009/07/23,2009/07/23,YES, , ,inv ,Isabelle.Tardif@pwc.ca
MD3063163 ,0001,5500023132,00010,K,0463, 8.000 , 8.000 ,Not Auth - ASN,2009/08/28,2009/08/28,YES, , ,50 wip ,Isabelle.Tardif@pwc.ca
MD3066275 ,0102,4501298158,00010, ,0001, 5.000 , 5.000 ,Not Authorized,2009/06/16,2009/06/16,N/A,2009/05/20, ,50 wip ,Christine.Meunier@pwc.ca
PF447058 ,0100,4501301773,00010, ,0001, 24.000 , 24.000 ,Auth-ASN N/A ,2009/06/03, ,NO , , ,tooling ,Kimberley.Reid@pwc.ca
PWC31531 ,0100,4501299216,00010, ,0001, 1.000 , 1.000 ,Auth-ASN N/A ,2009/05/26, ,NO , , ,tooling ,Kimberley.Reid@pwc.ca
PWC50255 ,0100,4501304353,00010, ,0001, 1.000 , 1.000 ,Auth-ASN N/A ,2009/06/05, ,NO , , ,tooling ,Claudia.Settels@pwc.ca
PWC50851 ,0100,4501295871,00020, ,0001, 2.000 , 2.000 ,Auth-ASN N/A ,2009/05/25, ,NO , , ,tooling ,Kimberley.Reid@pwc.ca
PWC51465 ,0100,4501300125,00010, ,0001, 1.000 , 1.000 ,Auth-ASN N/A ,2009/05/27, ,NO , , ,tooling ,Johanne.Legault@pwc.ca
PWC65604 ,0100,4501299524,00010, ,0001, 1.000 , 1.000 ,Auth-ASN N/A ,2009/05/19, ,NO , , ,tooling ,Claudia.Settels@pwc.ca
PWC71747 ,0100,4501296971,00010, ,0001, 8.000 , 8.000 ,Auth-ASN N/A ,2009/06/08, ,NO , , ,tooling ,Johanne.Legault@pwc.ca
PWC89882 ,0100,4501299158,00010, ,0001, 4.000 , 4.000 ,Auth-ASN N/A ,2009/06/02, ,NO , , ,tooling ,Claudia.Settels@pwc.ca
ST6121-01 ,0001,4500872825,00010,K,0010, 92.000 , 92.000 ,Not Auth - ASN,2011/04/05,2011/04/05,YES,2011/04/05, ,1157 en stock ,Isabelle.Tardif@pwc.ca
ST6121-01 ,0001,4501078614,00010,K,0002, 49.000 , 49.000 ,Not Auth - ASN,2011/05/11,2011/05/11,YES,2011/05/11, ,inv ,Isabelle.Tardif@pwc.ca
ST6121-01 ,0001,4501078614,00010,K,0001, 36.000 , 36.000 ,Not Auth - ASN,2011/06/14,2011/06/14,YES,2011/06/14, ,inv ,Isabelle.Tardif@pwc.ca
ST6121-01 ,0001,4501078614,00010,K,0003, 36.000 , 36.000 ,Not Auth - ASN,2011/06/14,2011/06/14,YES,2011/06/14, ,inv ,Isabelle.Tardif@pwc.ca
ST6121-01 ,0001,4501078614,00010,K,0004, 36.000 , 36.000 ,Not Auth - ASN,2011/08/12,2011/08/12,YES,2011/08/12, ,inv ,Isabelle.Tardif@pwc.ca
ST6121-01 ,0001,4501078614,00010,K,0005, 36.000 , 36.000 ,Not Auth - ASN,2011/08/12,2011/08/12,YES,2011/08/12, ,inv ,Isabelle.Tardif@pwc.ca
ST6121-01 ,0001,4501078614,00010,K,0006, 36.000 , 36.000 ,Not Auth - ASN,2011/10/13,2011/10/13,YES,2011/10/13, ,inv ,Isabelle.Tardif@pwc.ca
